round,validator,crypto,behavior,latency,sensor,effective
0,D,100,24,2,100,62
0,A,85,6,51,90,56
0,B,97,72,2,100,75
0,C,100,13,19,100,61
0,D,100,30,2,100,64
0,A,86,0,48,91,55
0,B,98,78,2,100,77
0,C,100,19,25,100,64
0,D,100,36,6,100,66
0,A,87,0,42,92,54
0,B,99,84,0,100,79
0,C,100,0,26,100,58
0,D,100,42,1,100,67
0,A,88,6,41,93,57
0,B,100,90,0,100,82
0,C,100,6,30,100,61
0,D,100,13,5,100,59
0,A,89,12,39,94,59
0,B,100,61,0,100,73
0,C,100,12,26,100,62
0,D,100,19,3,100,61
0,A,90,0,47,95,57
0,B,100,67,0,100,75
0,C,100,18,24,100,64
0,D,100,25,2,100,62
0,A,91,0,49,96,58
0,B,100,38,0,100,66
0,C,100,24,21,100,65
0,D,100,31,4,100,64
0,A,92,6,51,97,60
0,B,100,9,2,100,58
0,C,100,30,15,100,66
0,D,100,2,0,90,54
0,A,93,12,50,98,63
0,B,100,15,4,100,60
0,C,100,36,19,100,68
0,D,100,8,0,91,56
0,A,94,18,51,99,65
0,B,100,21,5,100,62
0,C,100,42,9,100,68
0,D,100,14,0,92,58
0,A,95,24,44,100,66
0,B,100,0,10,100,56
0,C,100,13,4,100,59
0,D,100,20,0,93,59
0,A,96,0,46,100,60
0,B,100,6,11,100,58
0,C,100,19,6,100,61
0,D,100,0,0,94,54
0,A,97,6,42,100,61
0,B,100,12,7,100,59
0,C,100,25,9,100,63
0,D,100,6,0,95,56
0,A,98,12,46,100,64
0,B,100,0,4,100,55
0,C,100,0,12,100,56
0,D,100,12,1,96,58
0,A,99,18,53,100,67
0,B,100,6,0,100,56
0,C,100,6,6,90,56
0,D,100,18,0,97,59
0,A,100,0,51,100,62
0,B,100,12,2,100,58
0,C,100,0,3,91,54
0,D,100,24,0,98,61
0,A,100,6,60,100,65
0,B,100,0,1,100,55
0,C,100,6,6,92,56
0,D,100,30,0,99,63
0,A,100,12,60,100,67
0,B,100,6,0,100,56
0,C,100,12,5,93,58
0,D,100,36,4,100,66
0,A,100,0,61,100,64
0,B,100,12,0,100,58
0,C,100,18,5,94,60
0,D,100,42,10,100,69
0,A,100,0,65,100,64
0,B,100,18,5,100,61
0,C,100,24,1,95,61
0,D,100,48,18,100,72
0,A,100,6,69,100,67
0,B,100,24,10,100,63
0,C,100,30,3,96,63
0,D,100,54,19,100,74
0,A,100,12,72,100,69
0,B,100,30,12,100,65
0,C,100,36,4,97,65
0,D,100,25,13,100,64
0,A,100,0,70,100,65
0,B,100,36,9,100,67
0,C,100,42,7,98,68
0,D,100,31,6,100,65
0,A,100,6,71,100,67
0,B,85,42,10,100,63
0,C,100,13,0,99,58
0,D,100,37,0,100,66
0,A,100,12,62,100,67
0,B,70,48,8,100,58
0,C,100,0,0,100,55
0,D,100,43,0,100,67
0,A,100,0,63,100,64
0,B,71,54,7,100,60
0,C,100,6,0,100,56
0,D,100,49,2,100,70
0,A,100,6,54,100,64
0,B,72,25,12,100,53
0,C,100,12,3,100,59
0,D,100,55,0,100,71
0,A,100,12,60,100,67
0,B,73,31,16,100,55
0,C,100,18,4,100,61
0,D,100,26,0,100,62
0,A,100,0,52,100,62
0,B,74,37,21,100,58
0,C,100,24,5,100,62
0,D,100,32,0,100,64
0,A,100,6,55,100,65
0,B,75,43,25,100,61
0,C,85,30,8,100,59
0,D,100,38,5,90,65
0,A,100,12,59,100,67
0,B,76,14,28,100,53
0,C,86,36,9,100,61
0,D,100,9,8,91,57
0,A,100,18,62,100,69
0,B,77,0,25,100,49
0,C,87,42,14,100,64
0,D,100,15,10,92,59
0,A,100,24,67,100,72
0,B,78,6,31,100,52
0,C,88,48,9,100,65
0,D,100,21,5,93,61
0,A,100,0,70,100,65
0,B,79,0,30,100,51
0,C,89,54,7,100,67
0,D,100,0,7,94,55
0,A,100,6,73,100,67
0,B,80,0,32,100,51
0,C,90,60,9,100,70
0,D,100,6,11,95,57
0,A,100,12,74,100,69
0,B,81,0,30,100,51
0,C,91,66,6,90,70
0,D,100,12,10,96,59
0,A,100,0,70,100,65
0,B,82,6,29,100,53
0,C,92,72,7,91,73
0,D,100,18,8,97,61
0,A,100,6,70,100,67
0,B,83,0,30,100,52
0,C,93,78,5,92,75
0,D,100,24,5,98,62
0,A,100,12,69,100,68
0,B,84,0,25,90,50
0,C,94,84,4,93,77
0,D,100,30,6,99,64
0,A,100,18,65,100,70
0,B,85,0,25,91,51
0,C,95,90,7,94,80
0,D,100,1,4,100,55
0,A,100,24,68,100,72
0,B,86,6,27,92,54
0,C,96,96,9,95,82
0,D,100,7,5,100,57
0,A,100,30,63,100,73
0,B,87,12,20,93,55
0,C,97,100,0,96,83
0,D,100,13,3,100,59
0,A,100,1,60,100,64
0,B,88,18,15,94,56
0,C,98,100,5,97,84
0,D,100,19,3,100,61
0,A,100,7,59,100,65
0,B,89,24,14,95,59
0,C,99,100,6,98,85
0,D,100,25,3,100,62
0,A,100,13,66,100,68
0,B,90,0,16,96,52
0,C,100,100,3,99,85
0,D,100,31,2,100,64
0,A,100,19,61,100,69
0,B,91,6,9,97,54
0,C,100,100,6,100,85
0,D,100,37,7,100,67
0,A,100,25,58,100,71
0,B,76,12,10,98,50
0,C,100,100,9,100,86
0,D,100,43,12,100,69
0,A,100,31,52,100,72
0,B,77,18,9,99,52
0,C,85,71,14,100,72
0,D,100,14,2,100,59
0,A,100,37,59,100,74
0,B,78,24,11,100,55
0,C,86,77,13,100,74
0,D,100,0,1,100,55
0,A,100,43,67,100,77
0,B,79,30,1,100,55
0,C,87,83,12,100,76
0,D,100,6,4,100,57
0,A,100,49,57,100,78
0,B,80,1,0,100,47
0,C,88,89,16,100,79
0,D,100,12,2,100,58
0,A,100,55,57,100,80
0,B,81,7,7,100,50
0,C,89,95,16,100,81
0,D,100,18,0,100,60
0,A,100,61,63,100,82
0,B,82,13,4,100,52
0,C,90,100,13,100,82
0,D,85,0,0,100,49
0,A,100,32,61,100,73
0,B,83,19,1,100,54
0,C,91,100,6,100,82
0,D,86,6,2,100,51
0,A,100,38,58,100,75
0,B,84,25,4,100,56
0,C,92,71,2,100,73
0,D,87,12,2,100,53
0,A,100,44,51,100,75
0,B,85,31,10,100,59
0,C,93,42,9,100,66
0,D,88,0,5,100,50
0,A,100,50,55,100,78
0,B,86,37,16,100,62
0,C,94,48,10,100,68
0,D,89,0,0,100,50
0,A,100,21,56,90,68
0,B,87,43,9,100,64
0,C,95,54,10,100,70
0,D,90,6,7,100,53
0,A,100,27,60,91,70
0,B,88,49,7,100,65
0,C,96,60,9,100,72
0,D,91,12,11,100,56
0,A,100,33,65,92,73
0,B,89,20,13,100,58
0,C,81,66,13,100,69
0,D,92,18,7,100,58
0,A,100,39,68,93,75
0,B,90,26,21,100,61
0,C,82,72,14,100,71
0,D,93,24,1,100,59
0,A,100,45,67,94,77
0,B,91,32,22,100,64
0,C,83,78,15,100,73
0,D,94,30,0,100,61
0,A,100,51,68,95,79
0,B,92,38,25,100,66
0,C,84,84,10,100,75
0,D,95,36,0,100,63
0,A,100,57,62,96,80
0,B,93,44,28,100,69
0,C,85,90,10,100,77
0,D,96,42,0,100,66
0,A,100,63,60,97,82
0,B,94,50,27,100,71
0,C,86,96,5,100,78
0,D,97,48,2,100,68
0,A,100,69,60,98,84
0,B,95,56,25,100,73
0,C,87,67,4,100,70
0,D,98,19,5,100,60
0,A,100,40,53,99,74
0,B,96,62,29,100,76
0,C,88,73,0,100,72
0,D,99,25,1,100,62
0,A,100,46,50,100,76
0,B,97,68,28,100,78
0,C,89,79,0,100,74
0,D,100,0,2,100,55
0,A,100,52,48,100,77
0,B,82,74,20,100,73
0,C,90,85,0,100,76
0,D,100,0,0,100,55
0,A,100,23,41,100,68
0,B,83,80,20,100,75
0,C,91,91,9,100,80
0,D,100,6,3,90,55
0,A,100,29,39,100,69
0,B,84,86,19,100,77
0,C,92,97,4,100,81
0,D,100,12,10,91,58
0,A,100,35,44,100,72
0,B,85,92,18,100,79
0,C,93,100,5,100,82
0,D,100,18,13,92,61
0,A,100,6,41,100,62
0,B,86,98,19,100,81
0,C,94,100,5,100,83
0,D,100,24,12,93,62
0,A,100,12,35,100,63
0,B,87,69,27,100,74
0,C,95,100,9,100,84
0,D,100,0,7,94,55
0,A,100,0,30,100,59
0,B,88,75,24,100,76
0,C,96,100,15,100,85
0,D,100,6,11,95,57
0,A,100,6,31,100,61
0,B,89,81,18,100,77
0,C,97,71,20,100,78
0,D,100,0,8,96,55
0,A,85,12,26,100,56
0,B,90,87,18,100,79
0,C,98,77,18,100,80
0,D,100,6,5,97,57
0,A,86,18,31,100,59
0,B,91,93,24,100,82
0,C,99,83,21,100,82
0,D,100,12,8,98,59
0,A,87,24,32,100,61
0,B,92,99,26,100,85
0,C,100,89,27,100,85
0,D,100,18,6,99,61
0,A,88,30,32,100,64
0,B,93,100,27,100,86
0,C,100,95,24,100,87
0,D,100,0,0,100,55
0,A,89,36,30,90,64
0,B,94,100,21,100,85
0,C,100,100,25,90,87
0,D,100,6,0,100,56
0,A,90,42,31,91,66
0,B,95,100,18,100,85
0,C,100,100,21,91,86
0,D,85,12,0,100,52
0,A,91,48,24,92,68
0,B,96,100,27,100,87
0,C,100,71,18,92,77
0,D,86,18,1,100,54
0,A,92,54,31,93,71
0,B,97,100,30,100,88
0,C,100,42,14,93,68
0,D,87,24,6,100,57
0,A,93,25,25,94,62
0,B,98,100,29,100,88
0,C,100,13,23,83,59
0,D,88,0,2,100,50
0,A,94,31,27,95,65
0,B,99,100,32,100,89
0,C,100,19,20,84,61
0,D,89,6,10,100,53
0,A,95,37,32,96,68
0,B,100,100,31,100,89
0,C,100,25,25,85,64
0,D,90,0,7,100,52
0,A,96,43,30,86,68
0,B,100,100,36,100,90
0,C,100,0,30,86,57
0,D,91,6,8,100,54
0,A,97,49,30,87,71
0,B,100,100,32,100,89
0,C,100,6,34,87,59
0,D,92,12,4,100,56
0,A,98,55,24,88,72
0,B,100,100,32,100,89
0,C,100,12,35,88,62
0,D,93,18,7,100,58
0,A,99,61,19,89,74
0,B,100,100,33,100,89
0,C,100,0,30,89,57
0,D,78,24,8,100,54
0,A,100,67,21,90,76
0,B,100,100,30,100,89
0,C,100,6,25,90,59
0,D,79,0,14,100,48
0,A,100,73,22,91,78
0,B,100,100,30,100,89
0,C,100,12,28,91,61
0,D,80,6,13,100,50
0,A,100,79,23,92,80
0,B,100,100,22,100,88
0,C,100,18,27,92,63
0,D,81,12,8,100,52
0,A,100,85,23,93,82
0,B,100,71,26,100,80
0,C,100,24,22,93,64
0,D,82,18,4,100,53
0,A,100,91,17,94,83
0,B,100,77,23,100,81
0,C,100,30,21,94,66
0,D,83,0,0,100,48
0,A,100,62,17,95,75
0,B,100,83,21,100,83
0,C,100,1,23,95,58
0,D,84,0,2,100,48
0,A,100,33,8,96,65
0,B,100,54,25,100,74
0,C,100,7,21,96,59
0,D,85,6,8,100,52
0,A,100,39,7,97,67
0,B,100,60,23,100,76
0,C,100,0,16,97,56
0,D,86,12,9,100,54
0,A,100,45,6,98,69
0,B,100,66,27,100,78
0,C,100,0,12,98,56
0,D,87,0,9,100,51
0,A,100,51,4,99,70
0,B,100,72,28,90,79
0,C,100,6,17,99,59
0,D,88,6,5,100,52
0,A,100,57,6,100,73
0,B,100,78,20,91,80
0,C,100,12,23,100,62
0,D,89,0,4,100,51
0,A,100,28,6,90,62
0,B,100,49,18,92,71
0,C,100,18,21,100,63
0,D,90,6,2,100,53
0,A,100,34,0,91,63
0,B,100,55,16,93,72
0,C,100,24,18,100,64
0,D,91,12,0,100,55
0,A,100,5,3,92,55
0,B,100,61,14,94,74
0,C,100,30,18,100,66
0,D,92,18,2,100,57
0,A,100,0,0,82,52
0,B,100,67,13,95,76
0,C,100,36,16,100,68
0,D,93,24,4,100,60
0,A,100,6,3,83,54
0,B,100,73,11,96,77
0,C,100,42,8,100,68
0,D,94,30,0,100,61
0,A,100,0,3,84,53
0,B,100,79,12,97,80
0,C,100,48,11,100,71
0,D,95,36,5,100,64
0,A,100,6,4,85,55
0,B,100,85,12,98,82
0,C,100,54,10,100,72
0,D,96,42,2,100,66
0,A,100,0,11,86,54
0,B,100,91,6,99,83
0,C,100,60,12,100,74
0,D,97,48,0,100,68
0,A,100,6,12,87,56
0,B,100,62,15,100,75
0,C,100,66,10,100,76
0,D,98,54,0,100,70
0,A,100,12,16,88,59
0,B,100,68,20,100,78
0,C,100,37,12,100,67
0,D,99,60,0,100,72
0,A,100,0,20,89,56
0,B,100,74,21,100,80
0,C,100,43,12,100,69
0,D,100,66,5,100,75
0,A,100,6,16,90,57
0,B,100,80,25,100,82
0,C,100,14,14,100,61
0,D,100,72,3,100,77
0,A,100,12,15,91,59
0,B,100,86,27,100,84
0,C,100,0,14,100,57
0,D,100,78,4,100,79
0,A,85,18,15,92,55
0,B,100,57,18,100,74
0,C,100,6,13,100,58
0,D,100,49,0,100,69
0,A,86,24,16,93,57
0,B,100,28,24,100,67
0,C,100,12,8,100,59
0,D,100,55,1,100,71
0,A,87,0,14,94,51
0,B,100,34,14,100,67
0,C,100,18,7,100,61
0,D,100,26,3,100,63
0,A,88,6,14,95,53
0,B,100,40,15,100,69
0,C,100,24,6,100,63
0,D,100,32,2,100,64
0,A,89,12,9,96,54
0,B,100,46,15,100,71
0,C,100,30,7,100,65
0,D,100,38,0,100,66
0,A,90,18,11,97,57
0,B,100,52,14,100,72
0,C,100,1,7,100,56
0,D,100,44,1,100,68
0,A,91,24,6,98,59
0,B,100,58,8,100,73
0,C,100,7,3,100,57
0,D,100,50,0,100,70
0,A,92,0,4,99,52
0,B,100,64,10,100,75
0,C,100,13,8,100,60
0,D,100,56,0,100,71
0,A,93,6,7,100,55
0,B,100,70,8,100,77
0,C,100,19,7,100,61
0,D,100,62,4,100,74
0,A,94,12,14,100,58
0,B,100,76,0,100,77
0,C,100,0,12,100,56
0,D,100,68,7,100,76
0,A,95,18,13,100,60
0,B,100,82,0,100,79
0,C,100,0,14,100,57
0,D,100,74,0,100,77
0,A,96,24,10,100,62
0,B,100,88,3,100,81
0,C,100,6,11,100,58
0,D,100,80,0,100,79
0,A,97,30,5,100,63
0,B,100,94,7,100,84
0,C,100,12,8,100,59
0,D,100,51,3,100,70
0,A,98,36,10,100,66
0,B,100,100,13,100,86
0,C,100,18,9,100,61
0,D,100,57,0,100,72
0,A,99,7,9,100,58
0,B,100,100,11,100,86
0,C,100,0,8,100,56
0,D,100,63,0,100,73
0,A,100,0,11,100,56
0,B,100,100,4,100,85
0,C,100,0,4,100,55
0,D,100,69,0,100,75
0,A,100,6,4,100,57
0,B,100,100,13,100,86
0,C,100,6,3,100,57
0,D,85,75,1,90,70
0,A,100,12,1,100,58
0,B,100,100,13,100,86
0,C,100,12,5,100,59
0,D,86,81,0,91,72
0,A,100,18,0,100,60
0,B,100,100,17,100,87
0,C,100,18,4,100,61
0,D,87,52,0,81,62
0,A,100,24,5,100,62
0,B,100,100,8,100,86
0,C,100,24,7,100,63
0,D,88,58,0,82,64
0,A,100,30,0,100,64
0,B,100,71,7,100,77
0,C,100,0,2,100,55
0,D,89,29,0,83,56
0,A,100,36,2,100,66
0,B,100,77,4,90,77
0,C,100,0,3,100,55
0,D,90,0,1,84,48
0,A,100,42,0,100,67
0,B,100,48,1,91,68
0,C,100,6,0,100,56
0,D,91,0,2,85,49
0,A,100,48,2,100,69
0,B,100,54,0,92,70
0,C,100,12,2,100,58
0,D,92,6,4,86,52
0,A,100,19,0,100,60
0,B,100,60,4,93,72
0,C,100,18,1,100,60
0,D,93,12,6,87,54
0,A,100,0,1,100,55
0,B,100,66,0,94,73
0,C,100,0,7,100,56
0,D,94,18,8,88,57
0,A,100,6,1,100,56
0,B,100,72,3,95,76
0,C,100,6,6,100,57
0,D,95,24,9,89,59
0,A,100,12,5,100,59
0,B,100,78,0,96,77
0,C,100,12,11,100,60
0,D,96,30,14,90,63
0,A,100,18,3,90,59
0,B,100,84,1,97,79
0,C,100,18,18,100,63
0,D,97,1,18,91,55
0,A,100,24,2,91,61
0,B,100,90,0,98,81
0,C,100,24,16,100,64
0,D,98,7,15,92,57
0,A,100,30,9,92,64
0,B,100,61,3,99,73
0,C,100,30,9,90,63
0,D,99,13,10,93,58
0,A,100,36,7,93,65
0,B,100,67,0,100,75
0,C,100,36,8,91,65
0,D,100,19,14,94,61
0,A,100,7,3,94,56
0,B,100,73,7,100,77
0,C,100,7,13,92,57
0,D,100,25,5,95,62
0,A,100,13,9,95,59
0,B,100,79,9,100,80
0,C,100,0,18,93,56
0,D,100,0,2,96,54
0,A,100,19,15,96,62
0,B,100,85,15,100,82
0,C,100,6,21,94,59
0,D,100,0,0,97,54
0,A,100,25,7,97,63
0,B,100,91,22,100,85
0,C,100,12,22,95,61
0,D,100,6,3,98,56
0,A,100,31,1,98,64
0,B,100,97,26,100,88
0,C,100,18,18,96,62
0,D,100,12,0,99,58
0,A,100,37,4,99,66
0,B,85,68,18,100,72
0,C,100,0,13,97,56
0,D,100,18,4,100,61
0,A,100,8,2,100,57
0,B,86,74,24,100,75
0,C,100,6,8,98,57
0,D,100,24,1,100,62
0,A,100,14,5,100,59
0,B,87,80,21,100,76
0,C,100,12,8,99,59
0,D,100,30,0,100,64
0,A,100,20,4,100,61
0,B,88,86,25,90,78
0,C,100,18,7,100,61
0,D,100,1,1,100,55
0,A,100,26,9,100,64
0,B,89,92,25,91,80
0,C,85,24,5,100,56
0,D,100,7,0,90,55
0,A,100,0,2,100,55
0,B,90,98,25,92,82
0,C,86,30,0,100,58
0,D,100,0,3,91,54
0,A,100,6,2,100,57
0,B,91,100,20,93,83
0,C,87,36,0,100,60
0,D,100,6,5,92,56
0,A,100,12,8,100,59
0,B,92,100,12,94,82
0,C,88,7,0,100,52
0,D,100,0,6,93,54
0,A,100,18,10,100,61
0,B,93,100,11,95,83
0,C,89,13,7,100,55
0,D,100,0,8,94,55
0,A,100,24,3,100,62
0,B,94,71,8,85,72
0,C,74,19,8,100,51
0,D,100,6,12,95,57
0,A,85,0,10,90,49
0,B,95,77,10,86,75
0,C,75,25,5,100,53
0,D,100,0,10,96,55
0,A,86,6,11,91,51
0,B,96,48,12,87,67
0,C,76,31,5,100,55
0,D,100,6,16,97,58
0,A,87,12,16,81,52
0,B,97,54,7,88,69
0,C,77,2,4,100,47
0,D,100,12,16,98,60
0,A,88,18,22,82,56
0,B,98,60,5,89,71
0,C,78,8,9,100,49
0,D,100,18,14,99,62
0,A,73,24,23,83,52
0,B,99,66,11,90,74
0,C,79,14,8,100,52
0,D,100,24,14,100,64
0,A,74,30,20,84,54
0,B,100,72,14,91,77
0,C,80,20,10,100,54
0,D,85,30,17,100,60
0,A,75,1,24,85,46
0,B,100,78,21,92,80
0,C,81,26,15,100,57
0,D,86,1,22,100,53
0,A,76,0,17,86,45
0,B,100,84,23,93,82
0,C,82,32,20,100,60
0,D,87,7,22,100,55
0,A,77,6,17,87,48
0,B,100,90,29,94,85
0,C,83,3,24,100,52
0,D,88,13,25,100,57
0,A,78,12,15,88,50
0,B,100,96,23,95,86
0,C,84,9,21,90,52
0,D,89,19,23,100,59
0,A,79,0,13,89,46
0,B,100,67,29,96,78
0,C,85,0,19,91,50
0,D,90,25,17,100,61
0,A,80,0,3,90,45
0,B,100,73,32,97,81
0,C,86,0,12,92,50
0,D,91,31,12,100,62
0,A,81,6,3,91,48
0,B,100,79,24,98,82
0,C,87,6,16,93,52
0,D,92,37,13,100,64
0,A,82,12,0,92,50
0,B,100,50,19,99,72
0,C,88,12,12,94,54
0,D,93,43,8,100,66
0,A,83,18,5,93,53
0,B,100,56,15,100,74
0,C,89,18,17,95,57
0,D,94,49,16,100,69
0,A,84,24,3,94,55
0,B,100,62,17,100,76
0,C,90,24,15,96,59
0,D,95,20,18,100,61
0,A,85,30,0,95,57
0,B,100,68,20,100,78
0,C,91,30,14,97,62
0,D,96,26,26,100,65
0,A,86,36,1,96,59
0,B,100,74,11,100,78
0,C,92,36,14,98,64
0,D,97,32,33,100,68
0,A,87,42,0,97,61
0,B,100,80,14,100,81
0,C,93,42,16,99,67
0,D,98,38,26,100,69
0,A,88,48,5,98,65
0,B,100,86,14,100,82
0,C,94,48,14,100,69
0,D,99,44,28,100,72
0,A,89,54,10,99,68
0,B,100,92,10,100,84
0,C,95,54,17,100,71
0,D,100,50,22,100,73
0,A,90,60,5,100,69
0,B,100,63,9,100,75
0,C,96,60,20,100,74
0,D,100,56,15,90,72
0,A,91,31,10,100,62
0,B,100,69,7,90,75
0,C,97,66,20,90,75
0,D,100,62,10,91,73
0,A,92,37,13,100,64
0,B,100,75,4,91,76
0,C,98,37,21,91,67
0,D,85,68,2,92,68
0,A,93,43,10,100,66
0,B,100,81,10,92,79
0,C,99,43,29,92,70
0,D,86,74,5,93,71
0,A,94,49,7,100,68
0,B,100,52,8,93,70
0,C,100,49,34,93,73
0,D,87,45,5,94,63
0,A,95,55,9,100,70
0,B,100,58,6,94,72
0,C,100,20,34,94,65
0,D,88,51,0,95,64
0,A,96,61,12,100,73
0,B,100,64,10,95,74
0,C,100,26,33,95,67
0,D,89,57,2,96,67
0,A,97,67,15,90,74
0,B,100,70,9,96,76
0,C,100,32,30,96,68
0,D,90,63,6,97,70
0,A,98,38,13,91,66
0,B,100,76,9,97,78
0,C,100,3,30,97,59
0,D,91,69,3,98,72
0,A,99,44,10,92,68
0,B,100,82,4,98,79
0,C,100,9,26,98,61
0,D,92,40,5,99,64
0,A,100,50,7,93,70
0,B,100,88,6,88,80
0,C,100,15,24,99,62
0,D,93,11,0,100,55
0,A,100,56,1,94,71
0,B,100,94,8,89,82
0,C,100,21,29,100,65
0,D,94,17,0,100,57
0,A,100,62,1,95,73
0,B,100,100,1,90,83
0,C,100,27,29,100,67
0,D,95,23,3,100,60
0,A,100,68,0,96,74
0,B,100,100,7,91,84
0,C,100,0,26,100,58
0,D,96,29,4,100,62
0,A,100,74,0,97,76
0,B,85,71,8,92,70
0,C,100,6,23,100,60
0,D,97,35,11,90,64
0,A,100,45,0,98,68
0,B,86,42,11,93,62
0,C,100,0,20,100,58
0,D,98,41,10,91,66
0,A,100,51,1,99,70
0,B,87,48,19,94,66
0,C,100,6,28,100,61
0,D,99,47,13,92,69
0,A,100,57,4,100,72
0,B,88,54,16,95,68
0,C,100,12,21,100,61
0,D,100,53,19,93,72
0,A,85,63,8,100,69
0,B,89,60,14,96,70
0,C,100,18,17,100,62
0,D,100,24,11,94,62
0,A,86,69,17,100,72
0,B,90,31,9,97,61
0,C,100,24,23,100,65
0,D,100,30,9,95,64
0,A,87,40,18,100,64
0,B,91,37,16,98,64
0,C,100,30,20,100,67
0,D,100,36,2,96,65
0,A,88,11,22,100,56
0,B,92,43,9,99,65
0,C,100,1,21,100,58
0,D,100,42,2,97,67
0,A,89,0,23,100,54
0,B,93,49,8,100,68
0,C,100,7,12,100,58
0,D,100,48,0,98,69
0,A,90,0,19,100,53
0,B,94,55,13,100,71
0,C,100,13,17,100,61
0,D,100,54,2,99,71
0,A,91,0,18,100,54
0,B,95,26,8,100,62
0,C,100,19,11,100,62
0,D,100,60,0,100,73
0,A,92,0,15,100,54
0,B,96,32,17,100,65
0,C,100,0,8,100,56
0,D,100,66,1,100,74
0,A,93,6,15,100,56
0,B,97,38,13,100,67
0,C,100,0,12,100,56
0,D,100,72,10,100,78
0,A,94,12,11,100,57
0,B,98,44,9,100,68
0,C,100,6,15,100,59
0,D,100,78,10,100,79
0,A,95,18,17,100,60
0,B,99,15,11,100,60
0,C,100,12,16,100,61
0,D,100,49,8,100,70
0,A,96,24,14,100,62
0,B,100,21,11,100,62
0,C,100,18,13,100,62
0,D,100,20,8,100,62
0,A,97,30,19,100,65
0,B,100,27,10,100,64
0,C,100,24,10,100,63
0,D,100,26,11,100,64
0,A,98,36,26,100,68
0,B,100,33,11,100,66
0,C,100,30,2,100,64
0,D,100,32,12,100,66
0,A,99,42,28,100,71
0,B,100,4,16,100,58
0,C,100,36,0,100,65
0,D,100,38,13,100,68
0,A,100,48,26,100,73
0,B,100,0,18,100,57
0,C,100,42,1,100,67
0,D,100,9,11,100,59
0,A,100,54,23,100,74
0,B,100,6,16,100,59
0,C,100,13,5,100,59
0,D,100,15,9,100,60
0,A,100,60,29,100,77
0,B,100,0,13,100,56
0,C,100,0,7,100,56
0,D,100,21,12,100,63
0,A,100,31,26,100,68
0,B,100,6,10,100,58
0,C,100,6,0,100,56
0,D,85,27,19,100,59
0,A,100,37,25,100,69
0,B,100,12,7,100,59
0,C,100,0,0,100,55
0,D,86,33,19,100,62
0,A,100,43,28,100,72
0,B,100,18,8,100,61
0,C,100,6,1,100,56
0,D,87,39,12,100,63
0,A,100,49,28,100,73
0,B,100,0,8,100,56
0,C,100,12,5,100,59
0,D,88,45,10,100,65
0,A,100,55,36,100,76
0,B,100,6,4,100,57
0,C,100,18,13,100,62
0,D,89,51,7,100,66
0,A,100,61,41,100,79
0,B,100,12,10,100,60
0,C,100,24,7,100,63
0,D,90,57,9,100,69
0,A,100,67,41,100,81
0,B,100,18,11,100,62
0,C,100,0,10,100,56
0,D,91,63,12,100,72
0,A,100,38,38,100,72
0,B,100,24,9,100,63
0,C,100,6,9,100,58
0,D,92,69,7,100,73
0,A,100,44,34,100,73
0,B,100,30,8,100,65
0,C,100,12,2,100,58
0,D,93,75,7,100,75
0,A,100,15,32,100,64
0,B,100,36,9,100,67
0,C,100,18,0,100,60
0,D,94,81,5,100,77
0,A,100,21,29,100,65
0,B,100,42,15,100,69
0,C,100,24,2,100,62
0,D,95,87,10,100,80
0,A,100,0,24,100,58
0,B,100,13,13,100,60
0,C,100,0,3,100,55
0,D,96,93,1,100,81
0,A,100,6,22,100,60
0,B,100,19,12,100,62
0,C,100,6,0,100,56
0,D,97,99,0,100,83
0,A,100,12,18,100,61
0,B,100,25,15,100,64
0,C,100,0,5,100,55
0,D,98,100,4,100,84
0,A,100,18,18,100,63
0,B,100,0,10,100,56
0,C,100,0,1,100,55
0,D,99,100,9,100,85
0,A,100,0,18,100,57
0,B,100,6,6,100,57
0,C,100,6,0,100,56
0,D,100,100,12,100,86
0,A,100,6,18,100,59
0,B,100,12,3,100,59
0,C,100,12,5,100,59
0,D,100,100,18,100,87
0,A,100,12,21,100,61
0,B,100,18,1,100,60
0,C,100,18,7,100,61
0,D,100,100,23,100,88
0,A,100,18,14,100,62
0,B,100,24,7,100,63
0,C,100,24,4,100,62
0,D,100,100,26,100,88
0,A,100,24,20,100,65
0,B,100,30,12,100,65
0,C,100,30,3,100,64
0,D,100,100,29,100,89
0,A,100,30,21,100,67
0,B,100,36,18,100,68
0,C,100,36,5,100,66
0,D,100,100,31,100,89
0,A,100,1,19,100,58
0,B,100,42,20,100,70
0,C,100,42,0,100,67
0,D,100,71,31,100,80
0,A,100,7,18,100,59
0,B,100,13,23,100,62
0,C,100,48,0,100,69
0,D,100,77,24,100,81
0,A,100,0,12,100,56
0,B,100,0,17,100,57
0,C,100,19,0,100,60
0,D,100,83,16,100,82
0,A,100,6,5,100,57
0,B,100,6,15,100,59
0,C,100,25,2,100,62
0,D,100,89,13,90,82
0,A,100,12,0,100,58
0,B,100,12,12,100,60
0,C,100,31,2,100,64
0,D,100,95,9,91,83
0,A,100,18,6,100,61
0,B,100,18,7,100,61
0,C,100,37,5,100,66
0,D,100,66,9,92,74
0,A,100,0,13,100,56
0,B,100,24,3,90,61
0,C,100,8,0,100,57
0,D,100,72,3,82,74
0,A,100,6,6,100,57
0,B,100,30,8,91,63
0,C,100,14,0,100,59
0,D,100,43,8,83,66
0,A,100,12,8,100,59
0,B,100,36,5,92,65
0,C,100,20,2,90,59
0,D,100,49,12,84,69
0,A,100,18,6,100,61
